uid,count
72251,1133
72252,1562
72253,1504
72254,931
72255,1473
72256,2800
72257,707
72258,811
72259,1320
72260,816
72261,1137
72262,927
72263,1163
72264,639
72265,656
72266,1119
72267,940
72268,669
72269,1743
72270,1045
72271,983
72272,1683
72273,1218
72274,727
72275,881
72276,1472
72277,1093
72278,1664
72279,788
72280,1456
72281,848
72282,759
72283,680
72284,1044
72285,1110
72286,1381
72287,660
72288,1473
72289,798
72290,1054
72291,2200
72292,1552
72293,893
72294,768
72295,884
72296,1072
72297,1719
72298,1125
72299,1391
72300,1316
72301,1378
72302,1174
72303,1405
72304,1028
72305,1193
72306,723
72307,1128
72308,598
72309,2997
72310,684
72311,1112
72312,1692
72313,930
72314,1076
72315,1757
72316,666
72317,1053
72318,705
72319,736
72320,1003
72321,1417
72322,1024
72323,2184
72324,1135
72325,1274
72326,1356
72327,1641
72328,1376
72329,800
72330,1826
72331,918
72332,1474
72333,1381
72334,1037
72335,1034
72336,1062
72337,706
72338,696
72339,1172
72340,1270
72341,735
72342,1071
72343,842
72344,1658
72345,1341
72346,784
72347,875
72348,1523
72349,1808
72350,1100
72351,1714
72352,957
72353,1357
72354,846
72355,1344
72356,2391
72357,763
72358,1842
72359,808
72360,698
72361,1177
72362,930
72363,1744
72364,1546
72365,1093
72366,991
72367,754
72368,771
72369,984
72370,1087
72371,1257
72372,677
72373,725
72374,972
72375,1052
72376,1230
72377,942
72378,1267
72379,659
72380,962
72381,1726
72382,871
72383,836
72384,1609
72385,914
72386,1705
72387,1224
72388,974
72389,681
72390,968
72391,1448
72392,793
72393,795
72394,1006
72395,992
72396,700
72397,690
72398,1809
72399,1021
72400,734
72401,856
72402,1087
72403,913
72404,975
72405,688
72406,1267
72407,880
72408,1126
72409,889
72410,812
72411,1187
72412,1059
72413,836
72414,2021
72415,1012
72416,2441
72417,2209
72418,719
72419,1507
72420,1108
72421,823
72422,1612
72423,1084
72424,1041
72425,840
72426,1109
72427,1754
72428,1494
72429,1020
72430,1302
72431,2065
72432,1425
72433,2110
72434,890
72435,1144
72436,950
72437,933
72438,1494
72439,882
72440,647
72441,1431
72442,2242
72443,697
72444,857
72445,1047
72446,921
72447,770
72448,895
72449,1103
72450,1345
72451,942
72452,775
72453,1323
72454,1414
72455,662
72456,1097
72457,687
72458,1047
72459,2230
72460,884
72461,1178
72462,840
72463,1278
72464,914
72465,2398
72466,754
72467,1672
72468,1234
72469,1255
72470,1619
72471,2280
72472,917
72473,677
72474,1388
72475,1299
72476,857
72477,858
72478,632
72479,2067
72480,958
72481,930
72482,1980
72483,912
72484,868
72485,1009
72486,1164
72487,1364
72488,776
72489,1382
72490,1196
72491,785
72492,703
72493,3074
72494,1273
72495,1690
72496,1039
72497,1118
72498,1153
72499,894
72500,820
72501,1190
72502,1104
72503,969
72504,1292
72505,998
72506,1677
72507,937
72508,2469
72509,941
72510,1538
72511,1075
72512,704
72513,1151
72514,978
72515,1511
72516,1437
72517,1337
72518,751
72519,912
72520,1419
72521,726
72522,2043
72523,1349
72524,792
72525,1126
72526,746
72527,1728
72528,858
72529,1048
72530,1047
72531,836
72532,1241
72533,1318
72534,1275
72535,1445
72536,1223
72537,803
72538,1967
72539,878
72540,795
72541,814
72542,874
72543,819
72544,1400
72545,618
72546,945
72547,1111
72548,2123
72549,1198
72550,1322
72551,1529
72552,1318
72553,1329
72554,1150
72555,1901
72556,1244
72557,861
72558,825
72559,1341
72560,1156
72561,2001
72562,990
72563,1778
72564,902
72565,1084
72566,973
72567,647
72568,1719
72569,955
72570,1870
72571,853
72572,764
72573,1069
72574,1061
72575,1131
72576,1152
72577,1127
72578,743
72579,805
72580,1460
72581,2184
72582,1870
72583,1738
72584,844
72585,734
72586,878
72587,1703
72588,1930
72589,1223
72590,1443
72591,1192
72592,1243
72593,1678
72594,737
72595,861
72596,1305
72597,843
72598,939
72599,624
72600,1036
72601,855
72602,658
72603,849
72604,1052
72605,963
72606,1242
72607,649
72608,1448
72609,1985
72610,1425
72611,796
72612,719
72613,1111
72614,935
72615,790
72616,1040
72617,1769
72618,1708
72619,994
72620,1008
72621,1052
72622,746
72623,1511
72624,989
72625,1170
72626,1826
72627,824
72628,776
72629,2212
72630,920
72631,1160
72632,838
72633,1571
72634,1202
72635,873
72636,996
72637,834
72638,859
72639,1297
72640,794
72641,1266
72642,1098
72643,1138
72644,1182
72645,1262
72646,1196
72647,1004
72648,1741
72649,802
72650,1389
72651,817
72652,905
72653,1197
72654,805
72655,791
72656,1208
72657,978
72658,1586
72659,719
72660,1785
72661,2079
72662,844
72663,1638
72664,814
72665,745
72666,994
72667,1229
72668,1035
72669,1378
72670,903
72671,1361
72672,899
72673,1396
72674,1674
72675,1024
72676,1132
72677,1075
72678,820
72679,847
72680,1233
72681,1242
72682,841
72683,1422
72684,831
72685,1024
72686,808
72687,797
72688,1853
72689,697
72690,945
72691,687
72692,1363
72693,1482
72694,905
72695,944
72696,1140
72697,1640
72698,996
72699,871
72700,1028
72701,1276
72702,736
72703,1984
72704,665
72705,941
72706,1006
72707,967
72708,1116
72709,969
72710,1676
72711,694
72712,1223
72713,808
72714,1029
72715,853
72716,2008
72717,1204
72718,1778
72719,1154
72720,1817
72721,1368
72722,1253
72723,910
72724,1187
72725,814
72726,1111
72727,904
72728,835
72729,1553
72730,710
72731,1694
72732,1072
72733,1684
72734,752
72735,913
72736,2028
72737,1159
72738,2060
72739,961
72740,809
72741,697
72742,1585
72743,796
72744,1099
72745,881
72746,734
72747,1129
72748,960
72749,1689
72750,843
72751,1104
72752,1207
72753,747
72754,1852
72755,1128
72756,1503
72757,703
72758,1081
72759,1618
72760,1214
72761,904
72762,740
72763,1622
72764,1027
72765,976
72766,739
72767,985
72768,1431
72769,982
72770,1338
72771,1081
72772,851
72773,880
72774,771
72775,1623
72776,922
72777,1319
72778,888
72779,1484
72780,876
72781,1152
72782,1064
72783,1782
72784,956
72785,1115
72786,1353
72787,1484
72788,999
72789,1068
72790,1005
72791,1017
72792,1089
72793,1222
72794,673
72795,1169
72796,931
72797,959
72798,2278
72799,1166
72800,1042
72801,806
72802,957
72803,1033
72804,864
72805,987
72806,1359
72807,1195
72808,849
72809,1120
72810,1286
72811,1084
72812,957
72813,687
72814,1165
72815,1500
72816,917
72817,853
72818,757
72819,1176
72820,1336
72821,1000
72822,2825
72823,715
72824,842
72825,723
72826,1008
72827,2223
72828,1864
72829,968
72830,841
72831,965
72832,1782
72833,952
72834,732
72835,1284
72836,1316
72837,1181
72838,1198
72839,636
72840,1384
72841,1104
72842,816
72843,1236
72844,1295
72845,923
72846,809
72847,1522
72848,1110
72849,742
72850,874
72851,852
72852,971
72853,2012
72854,1351
72855,842
72856,842
72857,781
72858,992
72859,1405
72860,709
72861,788
72862,1717
72863,1430
72864,678
72865,1217
72866,1280
72867,1026
72868,1509
72869,2064
72870,1747
72871,1380
72872,877
72873,1649
72874,992
72875,874
72876,822
72877,887
72878,805
72879,908
72880,1260
72881,754
72882,1148
72883,808
72884,1167
72885,2329
72886,1169
72887,1249
72888,998
72889,834
72890,1167
72891,1296
72892,1540
72893,1204
72894,955
72895,1005
72896,808
72897,835
72898,733
72899,857
72900,1550
72901,788
72902,1002
72903,1374
72904,958
72905,728
72906,1030
72907,1359
72908,1181
72909,1032
72910,767
72911,884
72912,1199
72913,1457
72914,797
72915,1874
72916,2262
72917,648
72918,925
72919,1176
72920,853
72921,1344
72922,977
72923,799
72924,1202
72925,1495
72926,1099
72927,803
72928,905
72929,1983
72930,693
72931,1505
72932,860
72933,1132
72934,925
72935,709
72936,1176
72937,841
72938,1685
72939,1060
72940,899
72941,854
72942,1346
72943,1980
72944,823
72945,713
72946,1229
72947,803
72948,1417
72949,1103
72950,915
72951,1487
72952,1045
72953,716
72954,972
72955,1794
72956,1048
72957,941
72958,948
72959,790
72960,1024
72961,839
72962,698
72963,1303
72964,1672
72965,951
72966,1554
72967,1592
72968,726
72969,1668
72970,906
72971,809
72972,1355
72973,1156
72974,835
72975,801
72976,881
72977,1079
72978,969
72979,1208
72980,850
72981,1703
72982,1141
72983,930
72984,787
72985,817
72986,1334
72987,944
72988,931
72989,907
72990,968
72991,2084
72992,952
72993,1521
72994,857
72995,776
72996,1041
72997,1361
72998,1309
72999,1652
73000,731
73001,1872
73002,1346
73003,1825
73004,1327
73005,1216
73006,812
73007,1368
73008,800
73009,2339
73010,1561
73011,1156
73012,759
73013,1160
73014,1002
73015,884
73016,1343
73017,1589
73018,1853
73019,1655
73020,819
73021,1540
73022,1488
73023,831
73024,1699
73025,1119
73026,784
73027,1112
73028,1295
73029,999
73030,1643
73031,1046
73032,1022
73033,944
73034,700
73035,1684
73036,1052
73037,880
73038,816
73039,1435
73040,721
73041,1714
73042,1504
73043,823
73044,1006
73045,1668
73046,1809
73047,989
73048,1502
73049,1117
73050,850
73051,1127
73052,1291
73053,1019
73054,690
73055,1021
73056,1061
73057,991
73058,1153
73059,1009
73060,830
73061,1168
73062,1271
73063,1028
73064,972
73065,904
73066,1376
73067,1130
73068,1389
73069,1107
73070,861
73071,1150
73072,2372
73073,1436
73074,879
73075,2029
73076,1231
73077,1360
73078,913
73079,1526
73080,1279
73081,1275
73082,1146
73083,1067
73084,1372
73085,761
73086,1016
73087,991
73088,1173
73089,790
73090,955
73091,1141
73092,813
73093,1146
73094,1031
73095,731
73096,952
73097,1260
73098,1247
73099,1193
73100,1078
73101,1395
73102,783
73103,1346
73104,927
73105,731
73106,1987
73107,1112
73108,1151
73109,1513
73110,1641
73111,1155
73112,1526
73113,1484
73114,1852
73115,1436
73116,763
73117,1549
73118,1158
73119,867
73120,1636
73121,2500
73122,2274
73123,1374
73124,1543
73125,616
73126,915
73127,839
73128,980
73129,1410
73130,1594
73131,1208
73132,2066
73133,729
73134,1231
73135,1729
73136,946
73137,675
73138,899
73139,1321
73140,834
73141,903
73142,1278
73143,1072
73144,940
73145,1598
73146,744
73147,735
73148,879
73149,1152
73150,1268
73151,1084
73152,1289
73153,974
73154,1012
73155,1353
73156,927
73157,755
73158,1141
73159,683
73160,1510
73161,1365
73162,1095
73163,1186
73164,2497
73165,757
73166,938
73167,890
73168,1310
73169,1048
73170,1370
73171,1539
73172,1098
73173,978
73174,663
73175,760
73176,1415
73177,1160
73178,1212
73179,1101
73180,1237
73181,1257
73182,1413
73183,923
73184,1461
73185,1109
73186,926
73187,2041
73188,1092
73189,1099
73190,822
73191,1218
73192,2131
73193,1430
73194,1705
73195,1812
73196,859
73197,1521
73198,774
73199,1484
73200,837
73201,1031
73202,1052
73203,1003
73204,1094
73205,1663
73206,1520
73207,867
73208,893
73209,961
73210,960
73211,720
73212,1520
73213,965
73214,1453
73215,964
73216,1132
73217,774
73218,1275
73219,744
73220,637
73221,1283
73222,1136
73223,855
73224,1244
73225,935
73226,816
73227,806
73228,1064
73229,851
73230,863
73231,1442
73232,827
73233,1274
73234,985
73235,1057
73236,1549
73237,787
73238,903
73239,1147
73240,1031
73241,1578
73242,2119
73243,1136
73244,2001
73245,1884
73246,1000
73247,1095
73248,1552
73249,1083
73250,1056
73251,1334
73252,721
73253,1065
73254,1037
73255,1338
73256,2133
73257,1001
73258,1708
73259,2270
73260,913
73261,1400
73262,1190
73263,1121
73264,934
73265,659
73266,1169
73267,1353
73268,1313
73269,887
73270,940
73271,1202
73272,1709
73273,670
73274,908
73275,745
73276,900
73277,1072
73278,877
73279,916
73280,748
73281,2305
73282,1908
73283,735
73284,776
73285,1335
73286,1385
73287,1667
73288,759
73289,850
73290,935
73291,766
73292,898
73293,889
73294,1085
73295,858
73296,1229
73297,779
73298,1136
73299,1067
73300,887
73301,1703
73302,757
73303,998
73304,995
73305,793
73306,764
73307,1173
73308,1460
73309,768
73310,859
73311,1001
73312,1286
73313,1328
73314,990
73315,1999
73316,1145
73317,1269
73318,752
73319,774
73320,725
73321,1484
73322,944
73323,1529
73324,802
73325,1224
73326,1225
73327,1202
73328,784
73329,1064
73330,1290
73331,1141
73332,1306
73333,1644
73334,1286
73335,1281
73336,1504
73337,657
73338,900
73339,1567
73340,1220
73341,943
73342,1378
73343,687
73344,1472
73345,1047
73346,1502
73347,1271
73348,2934
73349,1256
73350,1614
73351,866
73352,995
73353,1157
73354,1430
73355,1868
73356,1168
73357,1465
73358,1028
73359,944
73360,784
73361,1104
73362,1823
73363,791
73364,1155
73365,960
73366,1513
73367,1373
73368,825
73369,1286
73370,649
73371,817
73372,622
73373,1300
73374,1019
73375,1015
73376,1015
73377,1100
73378,796
73379,1730
73380,2193
73381,1941
73382,977
73383,992
73384,683
73385,1259
73386,842
73387,807
73388,1058
73389,1763
73390,1191
73391,1364
73392,1786
73393,932
73394,1774
73395,1353
73396,941
73397,1231
73398,839
73399,2333
73400,1047
73401,1418
73402,756
73403,1317
73404,1208
73405,1566
73406,1343
73407,951
73408,1386
73409,834
73410,1117
73411,847
73412,671
73413,1319
73414,802
73415,1571
73416,804
73417,2424
73418,712
73419,1073
73420,707
73421,2280
73422,816
73423,883
73424,835
73425,1938
73426,1353
73427,1883
73428,1554
73429,1333
73430,930
73431,1155
73432,805
73433,1244
73434,1384
73435,733
73436,962
73437,1076
73438,861
73439,1682
73440,881
73441,1378
73442,1089
73443,840
73444,1000
73445,1227
73446,1320
73447,885
73448,803
73449,769
73450,1360
73451,825
73452,942
73453,1196
73454,1110
73455,1140
73456,1030
73457,874
73458,1377
73459,1165
73460,1215
73461,869
73462,918
73463,1397
73464,1394
73465,1251
73466,1451
73467,1517
73468,1409
73469,748
73470,817
73471,1136
73472,1064
73473,1108
73474,2050
73475,1679
73476,921
73477,1191
73478,2089
73479,845
73480,896
73481,1033
73482,945
73483,1676
73484,716
73485,873
73486,1054
73487,939
73488,1214
73489,852
73490,754
73491,1535
73492,1680
73493,614
73494,941
73495,828
73496,1041
73497,904
73498,1456
73499,702
73500,1081
73501,1749
73502,841
73503,793
73504,1033
73505,1373
73506,1072
73507,778
73508,1034
73509,850
73510,695
73511,868
73512,1589
73513,1493
73514,957
73515,1135
73516,1480
73517,1142
73518,680
73519,1130
73520,1161
73521,1272
73522,864
73523,1065
73524,758
73525,766
73526,1222
73527,1132
73528,1286
73529,1539
73530,758
73531,1571
73532,1896
73533,1170
73534,1040
73535,619
73536,848
73537,868
73538,729
73539,1750
73540,1076
73541,784
73542,1007
73543,1612
73544,1011
73545,1535
73546,868
73547,992
73548,1298
73549,1556
73550,1716
73551,1607
73552,1076
73553,1522
73554,1624
73555,1536
73556,873
73557,1507
73558,1242
73559,766
73560,932
73561,693
73562,761
73563,1321
73564,1122
73565,655
73566,1072
73567,2024
73568,1008
73569,745
73570,895
73571,1053
73572,1293
73573,1753
73574,1079
73575,992
73576,824
73577,665
73578,903
73579,895
73580,858
73581,1493
73582,696
73583,1141
73584,965
73585,1023
73586,728
73587,887
73588,1087
73589,1188
73590,1321
73591,868
73592,714
73593,1722
73594,1221
73595,1391
73596,732
73597,2585
73598,740
73599,1068
73600,812
73601,1226
73602,1342
73603,999
73604,1044
73605,737
73606,877
73607,967
73608,1238
73609,927
73610,675
73611,1019
73612,783
73613,1094
73614,893
73615,1071
73616,715
73617,1012
73618,971
73619,981
73620,952
73621,802
73622,2280
73623,745
73624,1142
73625,1857
73626,1058
73627,1829
73628,1113
73629,1090
73630,1208
73631,863
73632,1120
73633,784
73634,1043
73635,1076
73636,952
73637,863
73638,875
73639,680
73640,1462
73641,1055
73642,1483
73643,2432
73644,1101
73645,1544
73646,955
73647,1538
73648,1064
73649,1797
73650,661
73651,1182
73652,1055
73653,884
73654,2076
73655,1395
73656,941
73657,747
73658,1122
73659,1326
73660,911
73661,987
73662,963
73663,940
73664,1239
73665,821
73666,1516
73667,739
73668,877
73669,809
73670,887
73671,1114
73672,822
73673,1067
73674,1645
73675,1156
73676,642
73677,1246
73678,726
73679,889
73680,2114
73681,1744
73682,815
73683,723
73684,1026
73685,1732
73686,1052
73687,1146
73688,1120
73689,1050
73690,1710
73691,778
73692,762
73693,707
73694,912
73695,1036
73696,720
73697,1019
73698,1176
73699,1196
73700,741
73701,847
73702,2139
73703,1206
73704,1062
73705,898
73706,918
73707,1282
73708,949
73709,1095
73710,1313
73711,940
73712,1078
73713,986
73714,899
73715,1326
73716,737
73717,1609
73718,1128
73719,1557
73720,1366
73721,1267
73722,1579
73723,1075
73724,960
73725,1678
73726,1585
73727,1203
73728,1217
73729,1542
73730,1225
73731,1545
73732,853
73733,1418
73734,1053
73735,1609
73736,1047
73737,1213
73738,1089
73739,1276
73740,1822
73741,866
73742,1758
73743,1617
73744,1670
73745,1007
73746,1257
73747,2026
73748,1052
73749,1280
73750,766
73751,959
73752,1278
73753,2418
73754,871
73755,957
73756,1014
73757,968
73758,1410
73759,1037
73760,898
73761,904
73762,1136
73763,1654
73764,988
73765,996
73766,1374
73767,727
73768,779
73769,1798
73770,1770
73771,937
73772,1080
73773,911
73774,1041
73775,1126
73776,1088
73777,1131
73778,1496
73779,692
73780,1863
73781,1181
73782,1134
73783,1605
73784,904
73785,937
73786,1159
73787,1090
73788,950
73789,1892
73790,901
73791,643
73792,1265
73793,1696
73794,738
73795,1221
73796,713
73797,972
73798,1331
73799,1106
73800,1196
73801,1372
73802,1207
73803,1152
73804,903
73805,1232
73806,1407
73807,2522
73808,872
73809,752
73810,995
73811,1300
73812,1187
73813,1099
73814,984
73815,721
73816,1102
73817,1095
73818,946
73819,2270
73820,1321
73821,934
73822,1201
73823,1236
73824,720
73825,1122
73826,838
73827,2140
73828,1430
73829,734
73830,1273
73831,866
73832,1434
73833,1209
73834,986
73835,1631
73836,1083
73837,2080
73838,1221
73839,785
73840,699
73841,930
73842,1338
73843,1054
73844,908
73845,1228
73846,1687
73847,943
73848,772
73849,818
73850,1477
73851,976
73852,678
73853,901
73854,834
73855,1186
73856,782
73857,854
73858,909
73859,1856
73860,1548
73861,1175
73862,1216
73863,912
73864,685
73865,697
73866,2415
73867,656
73868,1400
73869,915
73870,1078
73871,748
73872,1011
73873,925
73874,1549
73875,1340
73876,972
73877,896
73878,1148
73879,1239
73880,1209
73881,964
73882,1060
73883,803
73884,1573
73885,769
73886,806
73887,1074
73888,1033
73889,843
73890,738
73891,1286
73892,1111
73893,768
73894,1326
73895,916
73896,1689
73897,766
73898,896
73899,857
73900,1021
73901,1321
73902,1889
73903,692
73904,1682
73905,1375
73906,1704
73907,1363
73908,1932
73909,1144
73910,1232
73911,1486
73912,987
73913,1132
73914,877
73915,952
73916,1083
73917,815
73918,1000
73919,1669
73920,1542
73921,1037
73922,657
73923,1080
73924,852
73925,1042
73926,852
73927,911
73928,1181
73929,800
73930,846
73931,946
73932,891
73933,818
73934,747
73935,807
73936,777
73937,829
73938,1271
73939,973
73940,888
73941,1543
73942,1357
73943,1066
73944,840
73945,1324
73946,1319
73947,1499
73948,1577
73949,1372
73950,1571
73951,947
73952,1104
73953,1078
73954,1187
73955,1419
73956,1973
73957,1062
73958,1469
73959,822
73960,706
73961,923
73962,1443
73963,1014
73964,1098
73965,1406
73966,1510
73967,757
73968,918
73969,883
73970,1683
73971,1090
73972,933
73973,1030
73974,997
73975,1284
73976,1204
73977,991
73978,1165
73979,1113
73980,1195
73981,1583
73982,1623
73983,1417
73984,858
73985,1277
73986,1507
73987,1095
73988,873
73989,1135
73990,960
73991,803
73992,916
73993,1669
73994,774
73995,855
73996,1100
73997,1009
73998,1213
73999,1003
74000,738
74001,1102
74002,809
74003,1162
74004,1435
74005,1537
74006,1670
74007,897
74008,866
74009,1117
74010,900
74011,791
74012,777
74013,982
74014,1275
74015,1269
74016,969
74017,2255
74018,1159
74019,1119
74020,1451
74021,1428
74022,1266
74023,1113
74024,691
74025,1042
74026,882
74027,1144
74028,1560
74029,1463
74030,1506
74031,664
74032,1064
74033,856
74034,792
74035,1521
74036,1526
74037,949
74038,1234
74039,1272
74040,1061
74041,879
74042,2007
74043,2054
74044,1300
74045,823
74046,1014
74047,1576
74048,1158
74049,758
74050,1220
74051,1895
74052,843
74053,882
74054,1150
74055,675
74056,1682
74057,1506
74058,1853
74059,869
74060,686
74061,1255
74062,1375
74063,905
74064,717
74065,907
74066,1088
74067,1257
74068,835
74069,1672
74070,1074
74071,1764
74072,869
74073,1357
74074,722
74075,869
74076,1283
74077,2792
74078,871
74079,1254
74080,1041
74081,877
74082,889
74083,1140
74084,2092
74085,817
74086,1042
74087,1149
74088,997
74089,740
74090,1667
74091,862
74092,1450
74093,1196
74094,1120
74095,808
74096,767
74097,1342
74098,899
74099,723
74100,1223
74101,1205
74102,1020
74103,940
74104,1417
74105,1437
74106,1108
74107,830
74108,1209
74109,1505
74110,1346
74111,936
74112,990
74113,1872
74114,1595
74115,770
74116,832
74117,789
74118,676
74119,1747
74120,825
74121,1290
74122,1102
74123,1106
74124,2165
74125,882
74126,894
74127,1061
74128,841
74129,798
74130,1214
74131,2062
74132,1970
74133,955
74134,751
74135,665
74136,1035
74137,903
74138,1266
74139,812
74140,688
74141,1100
74142,1373
74143,801
74144,891
74145,1738
74146,1612
74147,1394
74148,893
74149,1091
74150,810
74151,1153
74152,1308
74153,785
74154,1103
74155,951
74156,729
74157,2112
74158,1603
74159,2879
74160,1484
74161,1167
74162,834
74163,1770
74164,996
74165,620
74166,838
74167,1213
74168,1086
74169,1240
74170,1721
74171,1324
74172,1516
74173,960
74174,1172
74175,920
74176,731
74177,1084
74178,1181
74179,661
74180,1651
74181,1006
74182,683
74183,839
74184,1088
74185,625
74186,1036
74187,970
74188,1097
74189,1234
74190,1102
74191,829
74192,881
74193,953
74194,1333
74195,810
74196,845
74197,693
74198,1207
74199,1152
74200,800
74201,1226
74202,903
74203,1464
74204,2041
74205,1251
74206,876
74207,854
74208,876
74209,1216
74210,1152
74211,890
74212,816
74213,944
74214,819
74215,1327
74216,1098
74217,928
74218,1230
74219,1035
74220,1621
74221,1409
74222,1689
74223,966
74224,1304
74225,1415
74226,715
74227,928
74228,785
74229,1090
74230,1125
74231,781
74232,1049
74233,1826
74234,725
74235,794
74236,744
74237,1212
74238,720
74239,1150
74240,901
74241,1365
74242,1237
74243,751
74244,815
74245,1500
74246,1831
74247,895
74248,824
74249,777
74250,721
74251,1236
74252,837
74253,1092
74254,813
74255,2029
74256,788
74257,1006
74258,1100
74259,950
74260,1676
74261,1038
74262,1120
74263,1608
74264,782
74265,1074
74266,1978
74267,939
74268,1526
74269,701
74270,1329
74271,1164
74272,1201
74273,1019
74274,765
74275,903
74276,955
74277,919
74278,1882
74279,1154
74280,815
74281,909
74282,850
74283,888
74284,1040
74285,1898
74286,1048
74287,1432
74288,665
74289,628
74290,1500
74291,696
74292,987
74293,827
74294,1060
74295,944
74296,1391
74297,924
74298,1073
74299,1751
74300,927
74301,735
74302,1030
74303,805
74304,1756
74305,833
74306,1575
74307,1223
74308,1006
74309,1824
74310,1278
74311,748
74312,1766
74313,1235
74314,1833
74315,977
74316,1078
74317,752
74318,765
74319,1844
74320,1298
74321,635
74322,814
74323,1202
74324,833
74325,1245
74326,892
74327,633
74328,1214
74329,1522
74330,1666
74331,1062
74332,1280
74333,954
74334,983
74335,963
74336,1230
74337,1712
74338,949
74339,921
74340,1317
74341,654
74342,967
74343,1509
74344,2234
74345,996
74346,746
74347,1338
74348,990
74349,1182
74350,963
74351,1561
74352,1543
74353,708
74354,887
74355,1145
74356,685
74357,1108
74358,1015
74359,1046
74360,1558
74361,1811
74362,1166
74363,1168
74364,880
74365,1259
74366,999
74367,1095
74368,1464
74369,782
74370,1291
74371,1477
74372,897
74373,1986
74374,735
74375,744
74376,2006
74377,806
74378,742
74379,911
74380,1458
74381,1166
74382,1289
74383,1313
74384,745
74385,789
74386,975
74387,951
74388,1460
74389,1388
74390,820
74391,874
74392,1070
74393,1561
74394,1210
74395,962
74396,782
74397,1526
74398,707
74399,960
74400,1610
74401,968
74402,766
74403,874
74404,819
74405,974
74406,1611
74407,1253
74408,1234
74409,1529
74410,1293
74411,652
74412,1046
74413,1298
74414,2514
74415,797
74416,767
74417,868
74418,982
74419,1259
74420,1598
74421,2809
74422,972
74423,1398
74424,940
74425,1094
74426,1781
74427,1095
74428,922
74429,687
74430,1387
74431,854
74432,1192
74433,1022
74434,2085
74435,1040
74436,1229
74437,1095
74438,2051
74439,1604
74440,888
74441,1456
74442,915
74443,860
74444,1834
74445,852
74446,959
74447,2675
74448,910
74449,836
74450,791
74451,1011
74452,961
74453,1372
74454,1126
74455,1358
74456,1225
74457,2580
74458,767
74459,1569
74460,992
74461,1497
74462,1225
74463,692
74464,2816
74465,1544
74466,1255
74467,1217
74468,1625
74469,1117
74470,769
74471,1142
74472,1000
74473,1431
74474,860
74475,757
74476,940
74477,954
74478,1200
74479,1225
74480,1977
74481,915
74482,905
74483,1640
74484,1033
74485,1497
74486,1094
74487,1251
74488,1577
74489,1197
74490,979
74491,1544
74492,1622
74493,1100
74494,866
74495,1277
74496,2488
74497,1001
74498,1029
74499,981
74500,1153
74501,657
74502,837
74503,709
74504,791
74505,1102
74506,988
74507,863
74508,895
74509,934
74510,967
74511,902
74512,844
74513,923
74514,944
74515,1514
74516,1370
74517,2861
74518,909
74519,918
74520,881
74521,1909
74522,2208
74523,744
74524,1387
74525,1562
74526,1366
74527,1362
74528,1287
74529,998
74530,1944
74531,715
74532,1772
74533,1046
74534,1024
74535,1133
74536,2235
74537,1344
74538,1369
74539,784
74540,913
74541,798
74542,909
74543,1144
74544,887
74545,767
74546,682
74547,1148
74548,1231
74549,1045
74550,686
74551,1198
74552,672
74553,786
74554,745
74555,681
74556,887
74557,1281
74558,1220
74559,846
74560,971
74561,1476
74562,883
74563,1574
74564,1183
74565,1198
74566,966
74567,1449
74568,1050
74569,1063
74570,796
74571,806
74572,1277
74573,914
74574,1547
74575,690
74576,849
74577,1047
74578,763
74579,1098
74580,1453
74581,940
74582,1519
74583,1399
74584,1158
74585,1579
74586,1161
74587,935
74588,1009
74589,1064
74590,1009
74591,1286
74592,995
74593,1385
74594,1203
74595,823
74596,819
74597,951
74598,1554
74599,1337
74600,1070
74601,1478
74602,1022
74603,1341
74604,1061
74605,787
74606,990
74607,2956
74608,650
74609,1006
74610,871
74611,870
74612,644
74613,762
74614,1237
74615,1158
74616,2242
74617,798
74618,1764
74619,649
74620,1155
74621,939
74622,925
74623,2395
74624,1127
74625,726
74626,993
74627,1259
74628,1030
74629,790
74630,1004
74631,1757
74632,1428
74633,1684
74634,1888
74635,962
74636,1624
74637,1212
74638,1094
74639,786
74640,1785
74641,1549
74642,1212
74643,995
74644,840
74645,822
74646,848
74647,765
74648,1169
74649,866
74650,781
74651,1243
74652,1174
74653,2213
74654,1131
74655,1186
74656,2187
74657,838
74658,827
74659,1105
74660,1119
74661,955
74662,945
74663,998
74664,1651
74665,903
74666,867
74667,950
74668,820
74669,1523
74670,802
74671,1095
74672,754
74673,1296
74674,1202
74675,1188
74676,1112
74677,1796
74678,1064
74679,706
74680,998
74681,1309
74682,1372
74683,864
74684,1002
74685,899
74686,1775
74687,866
74688,1043
74689,1586
74690,680
74691,1374
74692,919
74693,1130
74694,1586
74695,1784
74696,1281
74697,1042
74698,2763
74699,755
74700,1033
74701,919
74702,905
74703,965
74704,1371
74705,901
74706,994
74707,1016
74708,1498
74709,1032
74710,897
74711,839
74712,2064
74713,725
74714,852
74715,2180
74716,1300
74717,927
74718,871
74719,1737
74720,1094
74721,1131
74722,1314
74723,847
74724,1025
74725,1799
74726,1945
74727,756
74728,870
74729,1024
74730,1156
74731,746
74732,741
74733,1528
74734,709
74735,1044
74736,2831
74737,1226
74738,1208
74739,1271
74740,1424
74741,1917
74742,1037
74743,858
74744,1026
74745,1139
74746,1672
74747,1752
74748,1386
74749,1360
74750,1298
74751,1001
74752,1050
74753,1049
74754,802
74755,730
74756,963
74757,951
74758,1698
74759,663
